symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
AAPL250912P00160000,AAPL,equity,2025-09-12 00:00:00+00:00,160.0,P,0.0,0.22,0.02,,3.0,236.0,100.0,USD,USD,False,1.2480506347656248,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00165000,AAPL,equity,2025-09-12 00:00:00+00:00,165.0,P,0.0,0.22,0.01,,5.0,127.0,100.0,USD,USD,False,1.162113564453125,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00170000,AAPL,equity,2025-09-12 00:00:00+00:00,170.0,P,0.0,0.13,0.01,,5.0,633.0,100.0,USD,USD,False,1.01172369140625,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00175000,AAPL,equity,2025-09-12 00:00:00+00:00,175.0,P,0.0,0.01,0.01,,34.0,154.0,100.0,USD,USD,False,0.7187528125,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00180000,AAPL,equity,2025-09-12 00:00:00+00:00,180.0,P,0.01,0.02,0.01,,40.0,421.0,100.0,USD,USD,False,0.73437765625,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00185000,AAPL,equity,2025-09-12 00:00:00+00:00,185.0,P,0.01,0.02,0.01,,19.0,747.0,100.0,USD,USD,False,0.6718782812500002,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00190000,AAPL,equity,2025-09-12 00:00:00+00:00,190.0,P,0.01,0.02,0.02,,55.0,684.0,100.0,USD,USD,False,0.6015664843750002,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00195000,AAPL,equity,2025-09-12 00:00:00+00:00,195.0,P,0.02,0.03,0.02,,205.0,1399.0,100.0,USD,USD,False,0.5742230078125,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00200000,AAPL,equity,2025-09-12 00:00:00+00:00,200.0,P,0.02,0.03,0.03,,1754.0,4691.0,100.0,USD,USD,False,0.507817421875,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00205000,AAPL,equity,2025-09-12 00:00:00+00:00,205.0,P,0.03,0.04,0.03,,497.0,1640.0,100.0,USD,USD,False,0.4726615234375,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00207500,AAPL,equity,2025-09-12 00:00:00+00:00,207.5,P,0.03,0.04,0.04,,1290.0,507.0,100.0,USD,USD,False,0.43945873046875,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00210000,AAPL,equity,2025-09-12 00:00:00+00:00,210.0,P,0.04,0.05,0.04,,474.0,3895.0,100.0,USD,USD,False,0.41797457031249996,2025-09-06 05:41:00.411460+00:00,239.69
