symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
SPY250908C00654000,SPY,equity,2025-09-08 00:00:00+00:00,654.0,C,0.02,0.03,0.03,,17811.0,1759.0,100.0,USD,USD,False,0.07032179687500001,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00655000,SPY,equity,2025-09-08 00:00:00+00:00,655.0,C,0.01,0.02,0.02,,28626.0,12853.0,100.0,USD,USD,False,0.07422800781250001,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00656000,SPY,equity,2025-09-08 00:00:00+00:00,656.0,C,0.01,0.02,0.01,,8958.0,1328.0,100.0,USD,USD,False,0.08301698242187502,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00657000,SPY,equity,2025-09-08 00:00:00+00:00,657.0,C,0.0,0.01,0.01,,10648.0,1451.0,100.0,USD,USD,False,0.08399353515625002,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00658000,SPY,equity,2025-09-08 00:00:00+00:00,658.0,C,0.0,0.01,0.01,,4948.0,330.0,100.0,USD,USD,False,0.0898528515625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00659000,SPY,equity,2025-09-08 00:00:00+00:00,659.0,C,0.0,0.01,0.01,,875.0,182.0,100.0,USD,USD,False,0.0976652734375,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00660000,SPY,equity,2025-09-08 00:00:00+00:00,660.0,C,0.0,0.01,0.01,,3488.0,7668.0,100.0,USD,USD,False,0.1054776953125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00661000,SPY,equity,2025-09-08 00:00:00+00:00,661.0,C,0.0,0.01,0.01,,6474.0,59.0,100.0,USD,USD,False,0.1132901171875,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00662000,SPY,equity,2025-09-08 00:00:00+00:00,662.0,C,0.0,0.01,0.01,,183.0,10.0,100.0,USD,USD,False,0.11914943359374999,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00663000,SPY,equity,2025-09-08 00:00:00+00:00,663.0,C,0.0,0.01,0.01,,206.0,3.0,100.0,USD,USD,False,0.12696185546875,2025-09-07 23:10:36.005116+00:00,647.24
