symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot,mid,spread,rel_spread,crossed,wide,side_used,k
AAPL250912C00325000,AAPL,equity,2025-09-12 00:00:00+00:00,325.0,C,0.0,0.01,0.01,,28.0,715.0,100.0,USD,USD,False,0.6875031250000001,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,0.3038427340582397
AAPL250912P00130000,AAPL,equity,2025-09-12 00:00:00+00:00,130.0,P,0.0,0.01,0.01,,1.0,9.0,100.0,USD,USD,False,1.3750031249999999,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,-0.6124479978159154
AAPL250912P00135000,AAPL,equity,2025-09-12 00:00:00+00:00,135.0,P,0.0,0.01,0.01,,3.0,352.0,100.0,USD,USD,False,1.2812535937499998,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,-0.5747076698330684
AAPL250912P00140000,AAPL,equity,2025-09-12 00:00:00+00:00,140.0,P,0.0,0.01,0.01,,70.0,92.0,100.0,USD,USD,False,1.1875040625,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,-0.5383400256621936
AAPL250912P00145000,AAPL,equity,2025-09-12 00:00:00+00:00,145.0,P,0.0,0.01,0.01,,10.0,87.0,100.0,USD,USD,False,1.125004375,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,-0.5032487058509235
AAPL250912P00150000,AAPL,equity,2025-09-12 00:00:00+00:00,150.0,P,0.0,0.01,0.01,,1.0,77.0,100.0,USD,USD,False,1.0625046875000002,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,-0.46934715417524203
AAPL250912P00155000,AAPL,equity,2025-09-12 00:00:00+00:00,155.0,P,0.0,0.01,0.01,,2.0,49.0,100.0,USD,USD,False,0.98437515625,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,-0.4365573313522512
AAPL250912P00160000,AAPL,equity,2025-09-12 00:00:00+00:00,160.0,P,0.0,0.22,0.02,,3.0,236.0,100.0,USD,USD,False,1.2480506347656248,2025-09-06 16:09:21.099055+00:00,239.69,0.22,,,False,False,ask_only,-0.40480863303767095
AAPL250912P00165000,AAPL,equity,2025-09-12 00:00:00+00:00,165.0,P,0.0,0.22,0.01,,5.0,127.0,100.0,USD,USD,False,1.162113564453125,2025-09-06 16:09:21.099055+00:00,239.69,0.22,,,False,False,ask_only,-0.37403697437091726
AAPL250912P00170000,AAPL,equity,2025-09-12 00:00:00+00:00,170.0,P,0.0,0.13,0.01,,5.0,633.0,100.0,USD,USD,False,1.01172369140625,2025-09-06 16:09:21.099055+00:00,239.69,0.13,,,False,False,ask_only,-0.344184011221236
AAPL250912P00175000,AAPL,equity,2025-09-12 00:00:00+00:00,175.0,P,0.0,0.01,0.01,,34.0,154.0,100.0,USD,USD,False,0.7187528125,2025-09-06 16:09:21.099055+00:00,239.69,0.01,,,False,False,ask_only,-0.31519647434798376
AAPL250912P00180000,AAPL,equity,2025-09-12 00:00:00+00:00,180.0,P,0.01,0.02,0.01,,40.0,421.0,100.0,USD,USD,False,0.73437765625,2025-09-06 16:09:21.099055+00:00,239.69,0.015,0.01,0.6666666666666667,False,True,both,-0.28702559738128747
AAPL250912P00185000,AAPL,equity,2025-09-12 00:00:00+00:00,185.0,P,0.01,0.02,0.01,,19.0,747.0,100.0,USD,USD,False,0.6718782812500002,2025-09-06 16:09:21.099055+00:00,239.69,0.015,0.01,0.6666666666666667,False,True,both,-0.25962662319317303
AAPL250912P00190000,AAPL,equity,2025-09-12 00:00:00+00:00,190.0,P,0.01,0.02,0.02,,55.0,684.0,100.0,USD,USD,False,0.6015664843750002,2025-09-06 16:09:21.099055+00:00,239.69,0.015,0.01,0.6666666666666667,False,True,both,-0.23295837611101175
AAPL250912P00195000,AAPL,equity,2025-09-12 00:00:00+00:00,195.0,P,0.02,0.03,0.02,,205.0,1399.0,100.0,USD,USD,False,0.5742230078125,2025-09-06 16:09:21.099055+00:00,239.69,0.025,0.009999999999999998,0.3999999999999999,False,True,both,-0.206982889707751
AAPL250912P00200000,AAPL,equity,2025-09-12 00:00:00+00:00,200.0,P,0.02,0.03,0.03,,1754.0,4691.0,100.0,USD,USD,False,0.507817421875,2025-09-06 16:09:21.099055+00:00,239.69,0.025,0.009999999999999998,0.3999999999999999,False,True,both,-0.18166508172346116
AAPL250912P00205000,AAPL,equity,2025-09-12 00:00:00+00:00,205.0,P,0.03,0.04,0.03,,497.0,1640.0,100.0,USD,USD,False,0.4726615234375,2025-09-06 16:09:21.099055+00:00,239.69,0.035,0.010000000000000002,0.28571428571428575,False,True,both,-0.15697246913308968
AAPL250912P00207500,AAPL,equity,2025-09-12 00:00:00+00:00,207.5,P,0.03,0.04,0.04,,1290.0,507.0,100.0,USD,USD,False,0.43945873046875,2025-09-06 16:09:21.099055+00:00,239.69,0.035,0.010000000000000002,0.28571428571428575,False,True,both,-0.14485110860074482
AAPL250912P00210000,AAPL,equity,2025-09-12 00:00:00+00:00,210.0,P,0.04,0.05,0.04,,474.0,3895.0,100.0,USD,USD,False,0.41797457031249996,2025-09-06 16:09:21.099055+00:00,239.69,0.045,0.010000000000000002,0.22222222222222227,False,True,both,-0.1328749175540292
AAPL250912P00212500,AAPL,equity,2025-09-12 00:00:00+00:00,212.5,P,0.05,0.06,0.06,,115.0,1189.0,100.0,USD,USD,False,0.39453730468750003,2025-09-06 16:09:21.099055+00:00,239.69,0.055,0.009999999999999995,0.18181818181818174,False,True,both,-0.12104045990702632
AAPL250912P00215000,AAPL,equity,2025-09-12 00:00:00+00:00,215.0,P,0.05,0.07,0.07,,407.0,3370.0,100.0,USD,USD,False,0.36914693359375,2025-09-06 16:09:21.099055+00:00,239.69,0.060000000000000005,0.020000000000000004,0.33333333333333337,False,True,both,-0.10934442014383498
AAPL250912P00217500,AAPL,equity,2025-09-12 00:00:00+00:00,217.5,P,0.06,0.08,0.08,,652.0,1114.0,100.0,USD,USD,False,0.34180345703125,2025-09-06 16:09:21.099055+00:00,239.69,0.07,0.020000000000000004,0.28571428571428575,False,True,both,-0.09778359774275908
AAPL250912P00220000,AAPL,equity,2025-09-12 00:00:00+00:00,220.0,P,0.08,0.1,0.1,,1888.0,14047.0,100.0,USD,USD,False,0.31836619140624994,2025-09-06 16:09:21.099055+00:00,239.69,0.09,0.020000000000000004,0.22222222222222227,False,True,both,-0.08635490191913628
AAPL250912P00222500,AAPL,equity,2025-09-12 00:00:00+00:00,222.5,P,0.12,0.14,0.13,,1771.0,14895.0,100.0,USD,USD,False,0.299811689453125,2025-09-06 16:09:21.099055+00:00,239.69,0.13,0.020000000000000018,0.15384615384615397,False,True,both,-0.07505534666520298
AAPL250912P00225000,AAPL,equity,2025-09-12 00:00:00+00:00,225.0,P,0.16,0.18,0.17,,2055.0,5952.0,100.0,USD,USD,False,0.27539787109374997,2025-09-06 16:09:21.099055+00:00,239.69,0.16999999999999998,0.01999999999999999,0.11764705882352937,False,False,both,-0.06388204606707772
AAPL250912P00227500,AAPL,equity,2025-09-12 00:00:00+00:00,227.5,P,0.27,0.28,0.27,,3680.0,2731.0,100.0,USD,USD,False,0.260749580078125,2025-09-06 16:09:21.099055+00:00,239.69,0.275,0.010000000000000009,0.03636363636363639,False,False,both,-0.05283220988049269
AAPL250912P00230000,AAPL,equity,2025-09-12 00:00:00+00:00,230.0,P,0.43,0.44,0.44,,10204.0,7225.0,100.0,USD,USD,False,0.24634542724609376,2025-09-06 16:09:21.099055+00:00,239.69,0.435,0.010000000000000009,0.022988505747126457,False,False,both,-0.0419031393483025
