symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
AAPL250926C00315000,AAPL,equity,2025-09-26 00:00:00+00:00,315.0,C,0.0,0.23,0.05,,,13.0,100.0,USD,USD,False,0.5185595019531251,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00320000,AAPL,equity,2025-09-26 00:00:00+00:00,320.0,C,0.0,0.23,0.03,,,55.0,100.0,USD,USD,False,0.543949873046875,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926C00325000,AAPL,equity,2025-09-26 00:00:00+00:00,325.0,C,0.0,0.02,0.01,,1.0,2.0,100.0,USD,USD,False,0.4687553125,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00110000,AAPL,equity,2025-09-26 00:00:00+00:00,110.0,P,0.0,0.22,0.01,,10.0,42.0,100.0,USD,USD,False,1.3789093554687497,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00125000,AAPL,equity,2025-09-26 00:00:00+00:00,125.0,P,0.0,0.1,0.04,,2.0,1483.0,100.0,USD,USD,False,1.0703171484375003,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00130000,AAPL,equity,2025-09-26 00:00:00+00:00,130.0,P,0.0,0.1,0.01,,188.0,209.0,100.0,USD,USD,False,1.01172369140625,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00135000,AAPL,equity,2025-09-26 00:00:00+00:00,135.0,P,0.0,0.1,0.01,,40.0,154.0,100.0,USD,USD,False,0.9531254687499999,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00140000,AAPL,equity,2025-09-26 00:00:00+00:00,140.0,P,0.0,0.1,0.01,,50.0,129.0,100.0,USD,USD,False,0.8984385156249999,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00145000,AAPL,equity,2025-09-26 00:00:00+00:00,145.0,P,0.0,0.05,0.01,,10.0,15.0,100.0,USD,USD,False,0.7851583984375,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00150000,AAPL,equity,2025-09-26 00:00:00+00:00,150.0,P,0.0,0.24,0.01,,1.0,14.0,100.0,USD,USD,False,0.87500125,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00155000,AAPL,equity,2025-09-26 00:00:00+00:00,155.0,P,0.0,0.03,0.02,,4.0,20.0,100.0,USD,USD,False,0.6562534375000001,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00160000,AAPL,equity,2025-09-26 00:00:00+00:00,160.0,P,0.0,0.15,0.02,,2.0,48.0,100.0,USD,USD,False,0.7226590234375,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00165000,AAPL,equity,2025-09-26 00:00:00+00:00,165.0,P,0.0,0.13,0.03,,57.0,49.0,100.0,USD,USD,False,0.6621127539062501,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00170000,AAPL,equity,2025-09-26 00:00:00+00:00,170.0,P,0.02,0.04,0.03,,5.0,124.0,100.0,USD,USD,False,0.5625043750000001,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00175000,AAPL,equity,2025-09-26 00:00:00+00:00,175.0,P,0.03,0.07,0.05,,15.0,232.0,100.0,USD,USD,False,0.5507857421875001,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00180000,AAPL,equity,2025-09-26 00:00:00+00:00,180.0,P,0.06,0.1,0.06,,14.0,688.0,100.0,USD,USD,False,0.534184345703125,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00185000,AAPL,equity,2025-09-26 00:00:00+00:00,185.0,P,0.06,0.11,0.07,,10.0,206.0,100.0,USD,USD,False,0.5097705273437501,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00190000,AAPL,equity,2025-09-26 00:00:00+00:00,190.0,P,0.07,0.11,0.09,,52.0,162.0,100.0,USD,USD,False,0.46289599609375004,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00195000,AAPL,equity,2025-09-26 00:00:00+00:00,195.0,P,0.12,0.15,0.12,,115.0,598.0,100.0,USD,USD,False,0.436529072265625,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00200000,AAPL,equity,2025-09-26 00:00:00+00:00,200.0,P,0.16,0.18,0.18,,129.0,1487.0,100.0,USD,USD,False,0.401373173828125,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00205000,AAPL,equity,2025-09-26 00:00:00+00:00,205.0,P,0.21,0.24,0.23,,117.0,1318.0,100.0,USD,USD,False,0.3715883154296875,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00210000,AAPL,equity,2025-09-26 00:00:00+00:00,210.0,P,0.3,0.32,0.32,,321.0,1832.0,100.0,USD,USD,False,0.3413151806640625,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00215000,AAPL,equity,2025-09-26 00:00:00+00:00,215.0,P,0.42,0.44,0.44,,259.0,1644.0,100.0,USD,USD,False,0.3112861840820312,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00220000,AAPL,equity,2025-09-26 00:00:00+00:00,220.0,P,0.62,0.66,0.67,,571.0,1234.0,100.0,USD,USD,False,0.28565167480468745,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00225000,AAPL,equity,2025-09-26 00:00:00+00:00,225.0,P,0.97,1.01,0.99,,598.0,2368.0,100.0,USD,USD,False,0.2600171655273438,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00230000,AAPL,equity,2025-09-26 00:00:00+00:00,230.0,P,1.6,1.67,1.69,,761.0,1807.0,100.0,USD,USD,False,0.23963162719726558,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00235000,AAPL,equity,2025-09-26 00:00:00+00:00,235.0,P,2.64,2.87,2.79,,1073.0,794.0,100.0,USD,USD,False,0.2249833361816406,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00240000,AAPL,equity,2025-09-26 00:00:00+00:00,240.0,P,4.45,4.7,4.75,,535.0,686.0,100.0,USD,USD,False,0.20813780151367184,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00245000,AAPL,equity,2025-09-26 00:00:00+00:00,245.0,P,6.8,7.55,7.8,,110.0,78.0,100.0,USD,USD,False,0.1992267578125,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00250000,AAPL,equity,2025-09-26 00:00:00+00:00,250.0,P,10.65,11.95,10.99,,103.0,6.0,100.0,USD,USD,False,0.23633576171874998,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00255000,AAPL,equity,2025-09-26 00:00:00+00:00,255.0,P,14.95,15.9,18.1,,2.0,2.0,100.0,USD,USD,False,0.21436332519531248,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00260000,AAPL,equity,2025-09-26 00:00:00+00:00,260.0,P,19.6,20.75,21.85,,2.0,3.0,100.0,USD,USD,False,0.2436599072265625,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00265000,AAPL,equity,2025-09-26 00:00:00+00:00,265.0,P,24.5,25.8,25.8,,2.0,0.0,100.0,USD,USD,False,0.2929758203124999,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00275000,AAPL,equity,2025-09-26 00:00:00+00:00,275.0,P,34.55,35.85,35.43,,,5.0,100.0,USD,USD,False,0.38086556640624997,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00280000,AAPL,equity,2025-09-26 00:00:00+00:00,280.0,P,39.9,40.85,40.45,,,0.0,100.0,USD,USD,False,0.418951123046875,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00305000,AAPL,equity,2025-09-26 00:00:00+00:00,305.0,P,64.9,65.75,65.85,,,0.0,100.0,USD,USD,False,0.5708050732421875,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00315000,AAPL,equity,2025-09-26 00:00:00+00:00,315.0,P,74.9,75.8,87.6,,,0.0,100.0,USD,USD,False,0.6435582519531251,2025-09-08 03:24:05.921708+00:00,239.69
AAPL250926P00320000,AAPL,equity,2025-09-26 00:00:00+00:00,320.0,P,79.6,80.9,88.75,,,0.0,100.0,USD,USD,False,0.6953155468750001,2025-09-08 03:24:05.921708+00:00,239.69
