symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
SPY250926C00632000,SPY,equity,2025-09-26 00:00:00+00:00,632.0,C,18.0,18.72,17.52,,5.0,176.0,100.0,USD,USD,False,0.15717395568847659,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00632500,SPY,equity,2025-09-26 00:00:00+00:00,632.5,C,17.58,18.29,16.04,,2.0,180.0,100.0,USD,USD,False,0.15586171295166018,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00633000,SPY,equity,2025-09-26 00:00:00+00:00,633.0,C,17.15,17.86,20.16,,2.0,1247.0,100.0,USD,USD,False,0.15451895294189455,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00634000,SPY,equity,2025-09-26 00:00:00+00:00,634.0,C,16.31,17.01,16.33,,1.0,250.0,100.0,USD,USD,False,0.15192498474121097,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00635000,SPY,equity,2025-09-26 00:00:00+00:00,635.0,C,15.49,16.11,15.65,,212.0,515.0,100.0,USD,USD,False,0.14814084289550783,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00636000,SPY,equity,2025-09-26 00:00:00+00:00,636.0,C,14.9,14.98,14.63,,3.0,463.0,100.0,USD,USD,False,0.139657041015625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00637000,SPY,equity,2025-09-26 00:00:00+00:00,637.0,C,14.1,14.17,13.44,,41.0,453.0,100.0,USD,USD,False,0.13739876281738284,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00637500,SPY,equity,2025-09-26 00:00:00+00:00,637.5,C,13.7,13.77,10.82,,9.0,96.0,100.0,USD,USD,False,0.13630014099121096,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00638000,SPY,equity,2025-09-26 00:00:00+00:00,638.0,C,13.3,13.37,12.26,,6.0,1341.0,100.0,USD,USD,False,0.13514048461914066,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00639000,SPY,equity,2025-09-26 00:00:00+00:00,639.0,C,12.52,12.58,12.69,,34.0,617.0,100.0,USD,USD,False,0.1327906546020508,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00640000,SPY,equity,2025-09-26 00:00:00+00:00,640.0,C,11.75,11.81,11.82,,271.0,1151.0,100.0,USD,USD,False,0.13056289367675777,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00641000,SPY,equity,2025-09-26 00:00:00+00:00,641.0,C,11.0,11.05,10.77,,1045.0,437.0,100.0,USD,USD,False,0.1282740982055664,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00642000,SPY,equity,2025-09-26 00:00:00+00:00,642.0,C,10.26,10.31,10.55,,214.0,640.0,100.0,USD,USD,False,0.12604633728027342,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00642500,SPY,equity,2025-09-26 00:00:00+00:00,642.5,C,9.9,9.95,10.03,,27.0,148.0,100.0,USD,USD,False,0.12497823272705078,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00643000,SPY,equity,2025-09-26 00:00:00+00:00,643.0,C,9.55,9.59,9.36,,617.0,745.0,100.0,USD,USD,False,0.12384909362792969,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00644000,SPY,equity,2025-09-26 00:00:00+00:00,644.0,C,8.85,8.9,8.99,,400.0,1342.0,100.0,USD,USD,False,0.12186547088623048,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00645000,SPY,equity,2025-09-26 00:00:00+00:00,645.0,C,8.17,8.22,8.2,,1825.0,1458.0,100.0,USD,USD,False,0.11972926177978514,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00646000,SPY,equity,2025-09-26 00:00:00+00:00,646.0,C,7.52,7.57,7.6,,876.0,895.0,100.0,USD,USD,False,0.11774563903808594,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00647000,SPY,equity,2025-09-26 00:00:00+00:00,647.0,C,6.9,6.94,6.92,,738.0,568.0,100.0,USD,USD,False,0.11576201629638672,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00648000,SPY,equity,2025-09-26 00:00:00+00:00,648.0,C,6.3,6.34,6.31,,400.0,945.0,100.0,USD,USD,False,0.11386994537353515,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00649000,SPY,equity,2025-09-26 00:00:00+00:00,649.0,C,5.73,5.77,6.0,,413.0,787.0,100.0,USD,USD,False,0.11206942626953123,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00650000,SPY,equity,2025-09-26 00:00:00+00:00,650.0,C,5.19,5.22,5.2,,1946.0,4972.0,100.0,USD,USD,False,0.11020787261962889,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00651000,SPY,equity,2025-09-26 00:00:00+00:00,651.0,C,4.68,4.71,4.82,,312.0,895.0,100.0,USD,USD,False,0.1085599398803711,2025-09-08 03:21:30.182384+00:00,647.24
